state,distnum,distid,party,yearel,origvote,totvote,highestvote,sechighestvote,officeexp,share_t,margin_t,margin_tm1,margin_tm2,incumbent
34,1,241,100,1998,90840,125051,90840,30635,15,0.7264236191633814,0.24780819098579954,0.21742518363521435,0.158647973724926,1
34,2,242,100,1946,42437,86729,44292,42437,0,0.4893057685433938,-0.010694231456606196,NA,NA,NA
34,2,242,100,1948,66062,116527,66062,50372,0,0.566924403786247,0.06737722658330036,-0.010694231456606196,NA,0
34,2,242,100,1950,49408,93224,49408,43816,1,0.5299922766669527,0.0299922766669527,0.06737722658330036,-0.010694231456606196,1
34,2,242,100,1952,95208,220833,125625,95208,0,0.4311312168018367,-0.06886878319816331,0.0299922766669527,0.06737722658330036,1
34,2,242,100,1954,69450,153311,83861,69450,0,0.4530007631546334,-0.04699923684536661,-0.06886878319816331,0.0299922766669527,0
34,2,242,100,1956,114837,238433,123596,114837,5,0.48163215662261516,-0.01836784337738484,-0.04699923684536661,-0.06886878319816331,0
34,2,242,100,1958,81811,170132,88321,81811,5,0.48086779676956715,-0.019132203230432854,-0.01836784337738484,-0.04699923684536661,0
34,2,242,100,1960,114803,265130,150327,114803,0,0.4330064496662015,-0.0669935503337985,-0.019132203230432854,-0.01836784337738484,0
34,2,242,100,1962,79732,182593,102861,79732,0,0.4366651514570657,-0.06333484854293431,-0.0669935503337985,-0.019132203230432854,0
34,2,242,100,1964,115446,246340,130894,115446,0,0.46864496224730046,-0.031355037752699544,-0.06333484854293431,-0.0669935503337985,0
34,2,242,100,1966,52527,155512,102985,52527,0,0.33776814650959414,-0.16223185349040586,-0.031355037752699544,-0.06333484854293431,0
34,2,242,100,1968,115476,216976,115476,101500,0,0.5322063269670378,0.032206326967037846,-0.16223185349040586,-0.031355037752699544,0
34,2,242,100,1970,93294,162003,93294,66503,1,0.5758782244773245,0.08382823206943812,0.032206326967037846,-0.16223185349040586,1
34,2,242,100,1972,134332,211524,134332,77192,2,0.6350674155178608,0.13506741551786083,0.08382823206943812,0.032206326967037846,1
34,2,242,100,1974,85977,141003,85977,55026,3,0.6097529839790643,0.1097529839790643,0.13506741551786083,0.08382823206943812,1
34,2,242,100,1988,91645,281109,186450,91645,0,0.3260123297368636,-0.17045434114241537,0.1097529839790643,0.13506741551786083,1
34,2,242,100,1990,94308,188568,94308,94260,0,0.5001272750413643,1.2727504136433865e-4,-0.17045434114241537,0.1097529839790643,0
34,2,242,100,1992,148729,312442,157594,148729,1,0.4760211495253519,-0.014470020207428103,1.2727504136433865e-4,-0.17045434114241537,1
34,2,242,100,1994,70480,230287,154882,70480,0,0.306052881838749,-0.18725872152359313,-0.014470020207428103,1.2727504136433865e-4,0
34,2,242,100,1996,100372,270726,165999,100372,1,0.3707512392603592,-0.12318720881777673,-0.18725872152359313,-0.014470020207428103,0
34,2,242,100,1998,57565,203209,142313,57565,0,0.2832797759941735,-0.21199931958494683,-0.12318720881777673,-0.18725872152359313,0
34,3,243,100,1946,34730,73558,34730,NA,0,0.47214443024552055,NA,NA,NA,NA
34,3,243,100,1948,69599,121889,69599,52290,0,0.5710031257947805,0.07100312579478052,NA,NA,NA
34,3,243,100,1950,48244,94398,48244,46154,1,0.5110701497913092,0.011070149791309158,0.07100312579478052,NA,1
34,3,243,100,1952,107428,165841,107428,58413,3,0.6477770876924283,0.14777708769242826,0.011070149791309158,0.07100312579478052,1
34,3,243,100,1954,67715,95313,67715,27598,4,0.7104487320722251,0.21044873207222514,0.14777708769242826,0.011070149791309158,1
34,3,243,100,1956,96416,138439,96416,42023,0,0.696451144547418,0.19645114454741797,0.21044873207222514,0.14777708769242826,1
34,3,243,100,1958,63679,80432,63679,16753,1,0.7917122538293216,0.29171225382932164,0.19645114454741797,0.21044873207222514,1
34,3,243,100,1960,87637,119539,87637,31902,2,0.7331247542642987,0.23312475426429868,0.29171225382932164,0.19645114454741797,1
34,3,243,100,1962,81346,115377,81346,34031,3,0.7050451996498436,0.20504519964984358,0.23312475426429868,0.29171225382932164,1
34,3,243,100,1964,123193,171902,123193,48709,4,0.716646694046608,0.21664669404660797,0.20504519964984358,0.23312475426429868,1
34,3,243,100,1966,59014,82967,59014,23953,5,0.71129485217014,0.21129485217014,0.21664669404660797,0.20504519964984358,1
34,3,243,100,1968,106150,144589,106150,38439,6,0.7341499007531693,0.23414990075316933,0.21129485217014,0.21664669404660797,1
34,3,243,100,1970,73021,97672,73021,24651,7,0.7476144647391268,0.24761446473912685,0.23414990075316933,0.21129485217014,1
34,3,243,100,1972,124365,179353,124365,54523,8,0.6934090871075477,0.19521152900138639,0.24761446473912685,0.23414990075316933,1
34,3,243,100,1974,96201,129541,96201,31489,9,0.7426297465667241,0.2533949408724254,0.19521152900138639,0.24761446473912685,1
34,3,243,100,1976,115109,180732,115109,65623,0,0.6369043666865857,0.13690436668658568,0.2533949408724254,0.19521152900138639,1
34,3,243,100,1978,121565,148446,121565,26881,1,0.8189173167347049,0.3189173167347049,0.13690436668658568,0.2533949408724254,1
34,3,243,100,1980,143132,184409,143132,41277,2,0.7761660222657245,0.2761660222657245,0.3189173167347049,0.13690436668658568,1
34,3,243,100,1982,131566,168954,131566,37388,3,0.7787089977153545,0.2787089977153545,0.2761660222657245,0.3189173167347049,1
34,3,243,100,1984,193537,193537,193537,NA,4,1,NA,0.2787089977153545,0.2761660222657245,1
34,3,243,100,1986,116403,168785,116403,52382,5,0.6896525165150932,0.18965251651509318,NA,0.2787089977153545,NA
34,3,243,100,1988,150205,239096,150205,86763,6,0.6282204637467795,0.13386195604469797,0.18965251651509318,NA,1
34,3,243,100,1990,88950,156609,88950,67659,7,0.5679750205926862,0.06797502059268623,0.13386195604469797,0.18965251651509318,1
34,3,243,100,1992,174000,271834,174000,90006,8,0.6400965294996211,0.15907593009249787,0.06797502059268623,0.13386195604469797,1
34,3,243,100,1994,117601,203940,117601,80977,9,0.5766450916936354,0.09221565329492698,0.15907593009249787,0.06797502059268623,1
34,3,243,100,1996,137300,232755,137300,3966,10,0.5898906575583769,0.4719253040363569,0.09221565329492698,0.15907593009249787,1
34,3,243,100,1998,98287,176099,98287,74005,11,0.5581349127479429,0.07046757829730921,0.4719253040363569,0.09221565329492698,1
34,4,244,100,1946,41843,75909,41843,NA,0,0.5512258098512692,NA,NA,NA,NA
34,4,244,100,1948,74752,116591,74752,41576,0,0.6411472583647109,0.14259679526855096,NA,NA,NA
34,4,244,100,1950,53424,86791,53424,33367,1,0.6155476950375038,0.11554769503750384,0.14259679526855096,NA,1
34,4,244,100,1952,84899,181887,96988,84899,0,0.46676782837695935,-0.03323217162304065,0.11554769503750384,0.14259679526855096,1
34,4,244,100,1954,62012,120164,62012,58152,1,0.5160613827768716,0.016061382776871636,-0.03323217162304065,0.11554769503750384,0
34,4,244,100,1956,98106,189498,98106,91392,2,0.5177152265459266,0.01771522654592661,0.016061382776871636,-0.03323217162304065,1
34,4,244,100,1958,72792,113704,72792,40912,3,0.6401885597692254,0.1401885597692254,0.01771522654592661,0.016061382776871636,1
34,4,244,100,1960,111557,206627,111557,95070,0,0.5398955605995345,0.039895560599534474,0.1401885597692254,0.01771522654592661,1
34,4,244,100,1962,59599,110544,59599,50945,1,0.5391427847734839,0.039142784773483874,0.039895560599534474,0.1401885597692254,1
34,4,244,100,1964,109375,171229,109375,61854,2,0.6387644616274113,0.1387644616274113,0.039142784773483874,0.039895560599534474,1
34,4,244,100,1966,54330,89282,54330,34952,3,0.6085213144866827,0.10852131448668267,0.1387644616274113,0.039142784773483874,1
34,4,244,100,1968,104056,179846,104056,75790,4,0.5785838995585112,0.0785838995585112,0.10852131448668267,0.1387644616274113,1
34,4,244,100,1970,80153,133357,80153,53204,5,0.6010408152552922,0.10104081525529218,0.0785838995585112,0.10852131448668267,1
34,4,244,100,1972,108131,188359,108131,80228,6,0.5740686667480716,0.07406866674807155,0.10104081525529218,0.0785838995585112,1
34,4,244,100,1974,82447,121502,82447,39055,7,0.6785649618936314,0.17856496189363136,0.07406866674807155,0.10104081525529218,1
34,4,244,100,1976,115955,207560,115955,91605,0,0.5586577375216805,0.058657737521680464,0.17856496189363136,0.07406866674807155,1
34,4,244,100,1978,120748,165864,120748,45116,1,0.7279940191964501,0.22799401919645013,0.058657737521680464,0.17856496189363136,1
34,4,244,100,1980,151459,223328,151459,71869,2,0.6781908224674023,0.17819082246740225,0.22799401919645013,0.058657737521680464,1
34,4,244,100,1982,96388,175953,96388,79565,3,0.5478053798457543,0.04780537984575428,0.17819082246740225,0.22799401919645013,1
34,4,244,100,1984,150624,225058,150624,74434,4,0.6692674777168552,0.16926747771685524,0.04780537984575428,0.17819082246740225,1
34,4,244,100,1986,129471,129471,129471,NA,5,1,NA,0.16926747771685524,0.04780537984575428,1
34,4,244,100,1988,166480,231873,166480,65393,6,0.7179792386349424,0.2179792386349424,NA,0.16926747771685524,NA
34,4,244,100,1990,105527,170622,105527,65095,7,0.6184841345195813,0.11848413451958129,0.2179792386349424,NA,1
34,4,244,100,1992,176977,251452,176977,74475,8,0.7038202122074988,0.2038202122074988,0.11848413451958129,0.2179792386349424,1
34,4,244,100,1994,137876,203492,137876,65616,9,0.6775499773946887,0.1775499773946887,0.2038202122074988,0.11848413451958129,1
34,4,244,100,1996,153566,240789,153566,81650,10,0.6377616917716341,0.15287225358819123,0.1775499773946887,0.2038202122074988,1
34,4,244,100,1998,133173,187616,133173,51005,11,0.709816859969299,0.2230668157977609,0.15287225358819123,0.1775499773946887,1
34,5,245,100,1946,36324,78389,42065,36324,0,0.4633813417698912,-0.03661865823010879,NA,NA,NA
34,5,245,100,1948,59961,107332,59961,47371,0,0.5586497968918869,0.058649796891886874,-0.03661865823010879,NA,0
34,5,245,100,1950,45762,84038,45762,38276,1,0.5445393750446227,0.04453937504462269,0.058649796891886874,-0.03661865823010879,1
34,5,245,100,1952,90357,161255,90357,70898,2,0.5603361136088804,0.06033611360888036,0.04453937504462269,0.058649796891886874,1
34,5,245,100,1954,50874,86351,50874,35477,3,0.5891535708908988,0.08915357089089881,0.06033611360888036,0.04453937504462269,1
34,5,245,100,1956,77287,135065,77287,57778,4,0.5722207825861623,0.07222078258616227,0.08915357089089881,0.06033611360888036,1
34,5,245,100,1958,53622,76575,53622,22953,5,0.7002546523016651,0.20025465230166506,0.07222078258616227,0.08915357089089881,1
34,5,245,100,1960,74834,122644,74834,47810,6,0.610172531880891,0.11017253188089104,0.20025465230166506,0.07222078258616227,1
34,5,245,100,1962,54166,92001,54166,37835,7,0.5887544700601081,0.08875447006010806,0.11017253188089104,0.20025465230166506,1
34,5,245,100,1964,91721,135035,91721,43314,8,0.6792387158884734,0.1792387158884734,0.08875447006010806,0.11017253188089104,1
34,5,245,100,1966,46674,76315,46674,29641,9,0.6115966716897071,0.1115966716897071,0.1792387158884734,0.08875447006010806,1
34,5,245,100,1968,86681,132632,86681,45951,10,0.6535451474757223,0.15354514747572234,0.1115966716897071,0.1792387158884734,1
34,5,245,100,1970,51668,84252,51668,31806,11,0.6132554716801975,0.11897117665380841,0.15354514747572234,0.1115966716897071,1
34,5,245,100,1972,93812,149450,93812,53257,12,0.6277149548343928,0.13787745887984548,0.11897117665380841,0.15354514747572234,1
34,5,245,100,1974,57081,82605,57081,24669,13,0.691011439985473,0.1982385321100918,0.13787745887984548,0.11897117665380841,1
34,5,245,100,1976,100876,148302,100876,41681,14,0.6802066054402502,0.2076187069032036,0.1982385321100918,0.13787745887984548,1
34,5,245,100,1978,82140,114131,82140,30360,15,0.7196992929177874,0.2301333333333333,0.2076187069032036,0.1982385321100918,1
34,5,245,100,1980,110957,158266,110957,47309,16,0.7010791957843124,0.20107919578431244,0.2301333333333333,0.2076187069032036,1
34,5,245,100,1994,100391,177511,100391,77120,0,0.5655480505433466,0.06554805054334656,0.20107919578431244,0.2301333333333333,1
34,5,245,100,1996,144223,213971,144223,61803,1,0.6740305929308177,0.2000232980303457,0.06554805054334656,0.20107919578431244,1
34,5,245,100,1998,101313,153685,101313,47582,2,0.6592250382275433,0.18043251956076434,0.2000232980303457,0.06554805054334656,1
34,6,246,100,1946,38113,92147,54034,38113,0,0.413610860907029,-0.08638913909297102,NA,NA,NA
34,6,246,100,1948,63390,123349,63390,59959,0,0.5139076928065894,0.013907692806589433,-0.08638913909297102,NA,0
34,6,246,100,1950,53593,108769,55176,53593,1,0.49272311044507167,-0.007276889554928334,0.013907692806589433,-0.08638913909297102,1
34,6,246,100,1952,81237,170665,89428,81237,0,0.47600269533882167,-0.02399730466117833,-0.007276889554928334,0.013907692806589433,0
34,6,246,100,1954,60380,112583,60380,52203,0,0.5363154295053427,0.03631542950534272,-0.02399730466117833,-0.007276889554928334,0
34,6,246,100,1956,85021,163658,85021,78637,1,0.5195040877928363,0.0195040877928363,0.03631542950534272,-0.02399730466117833,1
34,6,246,100,1958,64277,99035,64277,34758,2,0.6490331700913818,0.14903317009138184,0.0195040877928363,0.03631542950534272,1
34,6,246,100,1960,93285,170923,93285,77638,3,0.5457720728047132,0.04577207280471318,0.14903317009138184,0.0195040877928363,1
34,6,246,100,1962,62366,112705,62366,50339,4,0.5533561066501043,0.05335610665010426,0.04577207280471318,0.14903317009138184,1
34,6,246,100,1964,110532,170888,110532,NA,5,0.6468096062918403,NA,0.05335610665010426,0.04577207280471318,1
34,6,246,100,1966,55418,95603,55418,40185,6,0.5796680020501449,0.0796680020501449,NA,0.05335610665010426,NA
34,6,246,100,1968,102315,187552,102315,85237,7,0.5455287067053404,0.04552870670534037,0.0796680020501449,NA,1
34,6,246,100,1970,74496,138971,74496,63789,8,0.5360542847068813,0.03871352641284309,0.04552870670534037,0.0796680020501449,1
34,6,246,100,1972,110047,201657,110047,91610,0,0.5457137614860877,0.045713761486087745,0.03871352641284309,0.04552870670534037,1
34,6,246,100,1974,101609,128756,101609,27147,1,0.7891593401472553,0.2891593401472553,0.045713761486087745,0.03871352641284309,1
34,6,246,100,1976,83755,206661,120969,83755,0,0.40527724147275007,-0.09088822023797893,0.2891593401472553,0.045713761486087745,1
34,6,246,100,1978,76061,172635,96574,76061,0,0.4405885249225244,-0.05941147507747557,-0.09088822023797893,0.2891593401472553,0
34,6,246,100,1980,62048,211329,149281,62048,0,0.29360854402377334,-0.20639145597622666,-0.05941147507747557,-0.09088822023797893,0
34,6,246,100,1982,79053,177046,97993,79053,0,0.4465110762174802,-0.05348892378251979,-0.20639145597622666,-0.05941147507747557,0
34,6,246,100,1984,81917,232913,150996,81917,0,0.351706431156698,-0.14829356884330203,-0.05348892378251979,-0.20639145597622666,0
34,6,246,100,1986,73155,169020,95865,73155,0,0.4328186013489528,-0.06718139865104722,-0.14829356884330203,-0.05348892378251979,0
34,6,246,100,1988,93128,229011,135883,93128,0,0.40665295553488695,-0.09334704446511305,-0.06718139865104722,-0.14829356884330203,0
34,6,246,100,1990,73093,152049,78956,73093,0,0.4807200310426244,-0.019279968957375604,-0.09334704446511305,-0.06718139865104722,0
34,6,246,100,1992,148887,268524,148887,119637,0,0.5544644054162756,0.05446440541627562,-0.019279968957375604,-0.09334704446511305,0
34,6,246,100,1994,140108,211817,140108,71709,1,0.6614577677901207,0.16145776779012067,0.05446440541627562,-0.019279968957375604,1
34,6,246,100,1996,169006,246282,169006,72064,2,0.6862296067110061,0.20106608039158747,0.16145776779012067,0.05446440541627562,1
34,6,246,100,1998,136774,192777,136774,51679,3,0.7094933524227476,0.22577247377330156,0.20106608039158747,0.16145776779012067,1
34,7,247,100,1946,26712,77300,50588,26712,0,0.3455627425614489,-0.15443725743855108,NA,NA,NA
34,7,247,100,1948,52255,113497,61242,52255,0,0.4604086451624272,-0.03959135483757281,-0.15443725743855108,NA,0
34,7,247,100,1950,42629,103186,60557,42629,0,0.4131277498885508,-0.08687225011144922,-0.03959135483757281,-0.15443725743855108,0
34,7,247,100,1952,71936,187778,115842,71936,0,0.3830906708986143,-0.11690932910138568,-0.08687225011144922,-0.03959135483757281,0
34,7,247,100,1954,58729,126647,67918,58729,0,0.463721998941941,-0.036278001058059006,-0.11690932910138568,-0.08687225011144922,0
34,7,247,100,1956,90986,180912,90986,89926,0,0.5029296011320421,0.0029296011320421034,-0.036278001058059006,-0.11690932910138568,0
34,7,247,100,1958,76239,141905,76239,65666,1,0.5372537965540326,0.0372537965540326,0.0029296011320421034,-0.036278001058059006,1
34,7,247,100,1960,88162,195370,107208,88162,2,0.4512565900598864,-0.04874340994011361,0.0372537965540326,0.0029296011320421034,1
34,7,247,100,1962,62082,146713,84631,62082,0,0.4231526858560591,-0.07684731414394091,-0.04874340994011361,0.0372537965540326,0
34,7,247,100,1964,96120,199046,102926,96120,0,0.4829034494538951,-0.017096550546104927,-0.07684731414394091,-0.04874340994011361,0
34,7,247,100,1966,52421,139047,86626,52421,0,0.3770020208994081,-0.1229979791005919,-0.017096550546104927,-0.07684731414394091,0
34,7,247,100,1968,70455,194413,123958,70455,0,0.3623986050315565,-0.13760139496844348,-0.1229979791005919,-0.017096550546104927,0
34,7,247,100,1972,75613,208393,132780,75613,0,0.36283848305845207,-0.13716151694154793,-0.13760139496844348,-0.1229979791005919,0
34,7,247,100,1974,72653,152440,79787,72653,0,0.47660062975596956,-0.023399370244030437,-0.13716151694154793,-0.13760139496844348,0
34,7,247,100,1976,81848,215504,133656,81848,0,0.37979805479248646,-0.12020194520751354,-0.023399370244030437,-0.13716151694154793,0
34,7,247,100,1978,66351,170917,104566,66351,0,0.38820597131941237,-0.11179402868058763,-0.12020194520751354,-0.023399370244030437,0
34,7,247,100,1982,89549,180940,91391,89549,0,0.49490991488891345,-0.005090085111086551,-0.11179402868058763,-0.12020194520751354,0
34,7,247,100,1988,111244,240911,127939,111244,0,0.4617638879088128,-0.0349000556059586,-0.005090085111086551,-0.11179402868058763,0
34,7,247,100,1990,76725,160334,83609,76725,0,0.47853231379495303,-0.021467686205046965,-0.0349000556059586,-0.005090085111086551,0
34,7,247,100,1992,99762,260065,160303,99762,0,0.3836040989752562,-0.11639590102474379,-0.021467686205046965,-0.0349000556059586,0
34,7,247,100,1994,77836,195916,112228,77836,0,0.39729271728700055,-0.09047478744002019,-0.11639590102474379,-0.021467686205046965,0
34,7,247,100,1996,79306,250584,162558,79306,0,0.3164846917600485,-0.17210498461945556,-0.09047478744002019,-0.11639590102474379,0
34,7,247,100,1998,43416,178801,129746,43416,0,0.2428174339069692,-0.24927524514616373,-0.17210498461945556,-0.09047478744002019,0
34,8,248,100,1946,40241,82317,42076,40241,0,0.48885406416657556,-0.011145935833424436,NA,NA,NA
34,8,248,100,1948,60081,104981,60081,44887,0,0.5723035596917537,0.07237443792393872,-0.011145935833424436,NA,0
34,8,248,100,1950,49894,91300,49894,41406,1,0.5464841182913472,0.04648411829134724,0.07237443792393872,-0.011145935833424436,1
34,8,248,100,1952,69068,130689,69068,61621,2,0.5284913037822617,0.028491303782261723,0.04648411829134724,0.07237443792393872,1
34,8,248,100,1954,52658,91984,52658,39326,3,0.5724691250652287,0.07246912506522873,0.028491303782261723,0.04648411829134724,1
34,8,248,100,1956,69336,127761,69336,58425,4,0.542700824195177,0.042700824195176956,0.07246912506522873,0.028491303782261723,1
34,8,248,100,1958,58628,91171,58628,32543,5,0.6430553575149993,0.14305535751499932,0.042700824195176956,0.07246912506522873,1
34,8,248,100,1960,79020,136254,79020,57234,0,0.5799462768065524,0.07994627680655242,0.14305535751499932,0.042700824195176956,1
34,8,248,100,1962,77535,131397,77535,53862,1,0.5900819653416745,0.09008196534167445,0.07994627680655242,0.14305535751499932,1
34,8,248,100,1964,117672,180495,117672,62823,2,0.651940496966675,0.151940496966675,0.09008196534167445,0.07994627680655242,1
34,8,248,100,1966,61128,105163,61128,44035,3,0.5812690775272672,0.0812690775272672,0.151940496966675,0.09008196534167445,1
34,8,248,100,1968,108416,188548,108416,79179,4,0.5750047733203216,0.07792585090220949,0.0812690775272672,0.151940496966675,1
34,8,248,100,1970,97560,151620,97560,53181,5,0.6434507320933913,0.1472028180786913,0.07792585090220949,0.0812690775272672,1
34,8,248,100,1972,112556,181136,112556,68580,6,0.6213894532285134,0.12138945322851336,0.1472028180786913,0.07792585090220949,1
34,8,248,100,1974,86595,123964,86595,37369,7,0.6985495789100061,0.19854957891000613,0.12138945322851336,0.1472028180786913,1
34,8,248,100,1976,132386,196647,132386,60179,8,0.6732164741897919,0.18748734193648897,0.19854957891000613,0.12138945322851336,1
34,8,248,100,1978,96509,159618,96509,63109,9,0.6046247916901603,0.10462479169016026,0.18748734193648897,0.19854957891000613,1
34,8,248,100,1980,95751,223426,127675,95751,0,0.4285580013069204,-0.0714419986930796,0.10462479169016026,0.18748734193648897,1
34,8,248,100,1982,76413,162906,86493,76413,0,0.46906191300504585,-0.03093808699495415,-0.0714419986930796,0.10462479169016026,0
34,8,248,100,1984,70922,205108,134186,70922,0,0.3457788092127074,-0.15422119078729257,-0.03093808699495415,-0.0714419986930796,0
34,8,248,100,1986,71532,150674,79142,71532,0,0.47474680435907984,-0.025253195640920156,-0.15422119078729257,-0.03093808699495415,0
34,8,248,100,1988,84801,202402,117601,84801,0,0.41897313267655456,-0.08102686732344544,-0.025253195640920156,-0.15422119078729257,0
34,8,248,100,1990,60751,142203,81452,60751,0,0.4272132092853175,-0.07278679071468253,-0.08102686732344544,-0.025253195640920156,0
34,8,248,100,1992,86730,234128,147398,86730,0,0.3704383926740928,-0.1295616073259072,-0.07278679071468253,-0.08102686732344544,0
34,8,248,100,1994,48987,184586,129320,48987,0,0.26538849100148443,-0.22526597385408315,-0.1295616073259072,-0.07278679071468253,0
34,8,248,100,1996,83084,222854,112472,83084,0,0.37281807820366697,-0.07513960195545011,-0.22526597385408315,-0.1295616073259072,0
34,8,248,100,1998,59426,166524,104271,59426,0,0.3568614734212486,-0.13697563180754685,-0.07513960195545011,-0.22526597385408315,0
34,9,249,100,1948,56669,91901,56669,35232,0,0.6166309398156712,0.11663093981567119,NA,NA,NA
34,9,249,100,1950,43950,71523,43950,27573,1,0.6144876473302294,0.11448764733022943,0.11663093981567119,NA,1
34,9,249,100,1952,98965,180771,98965,81806,2,0.5474605993217939,0.04746059932179392,0.11448764733022943,0.11663093981567119,1
34,9,249,100,1954,65862,111627,65862,45765,3,0.5900185439006692,0.09001854390066921,0.04746059932179392,0.11448764733022943,1
34,9,249,100,1956,100065,100065,100065,NA,4,1,NA,0.09001854390066921,0.04746059932179392,1
34,9,249,100,1958,67555,104313,67555,36758,5,0.6476182259162329,0.14761822591623286,NA,0.09001854390066921,NA
34,9,249,100,1960,107384,179482,107384,72098,6,0.5982995509298983,0.09829955092989828,0.14761822591623286,NA,1
34,9,249,100,1962,74254,121280,74254,47026,7,0.6122526385224274,0.1122526385224274,0.09829955092989828,0.14761822591623286,1
34,9,249,100,1964,112907,181140,112907,68032,0,0.6233134592028265,0.12400588043484273,0.1122526385224274,0.09829955092989828,1
34,9,249,100,1966,68472,123877,68472,55405,1,0.5527418326242967,0.05274183262429666,0.12400588043484273,0.1122526385224274,1
34,9,249,100,1968,108184,207107,108184,98923,2,0.5223580081793469,0.022358008179346855,0.05274183262429666,0.12400588043484273,1
34,9,249,100,1970,100988,160288,100988,58103,3,0.6300409263326013,0.13478135155351345,0.022358008179346855,0.05274183262429666,1
34,9,249,100,1972,132150,198678,132150,66528,4,0.6651466191525987,0.16514661915259865,0.13478135155351345,0.022358008179346855,1
34,9,249,100,1974,87546,131864,87546,44318,5,0.6639113025541467,0.16391130255414665,0.16514661915259865,0.13478135155351345,1
34,9,249,100,1976,120325,215141,120325,94816,0,0.5592843762927568,0.059284376292756846,0.16391130255414665,0.16514661915259865,1
34,9,249,100,1978,135170,180965,135170,45795,1,0.7469400160251982,0.24694001602519822,0.059284376292756846,0.16391130255414665,1
34,9,249,100,1980,135905,240740,135905,104835,2,0.5645301985544571,0.06453019855445707,0.24694001602519822,0.059284376292756846,1
34,9,249,100,1982,99228,163170,99228,63942,3,0.6081264938407795,0.10812649384077955,0.06453019855445707,0.24694001602519822,1
34,9,249,100,1984,123588,233688,123588,110100,4,0.5288589914758139,0.028858991475813944,0.10812649384077955,0.06453019855445707,1
34,9,249,100,1986,95939,166911,95939,70972,5,0.5747913558722912,0.07479135587229124,0.028858991475813944,0.10812649384077955,1
34,9,249,100,1988,160872,236880,160872,76008,6,0.679128672745694,0.179128672745694,0.07479135587229124,0.028858991475813944,1
34,9,249,100,1990,94156,163670,94156,69514,7,0.5752795258752368,0.07527952587523679,0.179128672745694,0.07479135587229124,1
34,9,249,100,1992,124694,261335,124694,118811,8,0.47714236516348746,0.012079834089649077,0.07527952587523679,0.179128672745694,1
34,9,249,100,1994,103443,204942,103443,92301,9,0.5047428052814943,0.028460642471799913,0.012079834089649077,0.07527952587523679,1
34,9,249,100,1996,117685,250230,123580,117685,10,0.4703073172681133,-0.012216856982985524,0.028460642471799913,0.012079834089649077,1
34,9,249,100,1998,66861,188305,117196,66861,0,0.35506757653806326,-0.13673753239485592,-0.012216856982985524,0.028460642471799913,0
34,10,250,100,1946,37236,61400,37236,24164,0,0.6064495114006515,0.10644951140065151,NA,NA,NA
34,10,250,100,1948,67564,94324,67564,NA,0,0.716297018786311,NA,0.10644951140065151,NA,1
34,10,250,100,1950,44469,44469,44469,NA,1,1,NA,NA,0.10644951140065151,NA
34,10,250,100,1952,71156,117189,71156,46033,2,0.6071900946334554,0.10719009463345541,NA,NA,NA
34,10,250,100,1954,34009,53188,34009,NA,3,0.6394111453711363,NA,0.10719009463345541,NA,1
34,10,250,100,1956,69536,69536,69536,NA,4,1,NA,NA,0.10719009463345541,NA
34,10,250,100,1958,44892,63525,44892,18633,5,0.7066824085005903,0.20668240850059028,NA,NA,NA
34,10,250,100,1960,69997,69997,69997,NA,6,1,NA,0.20668240850059028,NA,1
34,10,250,100,1962,50581,83409,50581,32828,7,0.6064213693965879,0.10642136939658786,NA,0.20668240850059028,NA
34,10,250,100,1964,89698,133002,89698,43304,8,0.6744109111141185,0.17441091111411855,0.10642136939658786,NA,1
34,10,250,100,1966,48985,80248,48985,31263,9,0.6104201973880969,0.11042019738809694,0.17441091111411855,0.10642136939658786,1
34,10,250,100,1968,78326,145156,78326,66830,0,0.5395987764887431,0.039598776488743104,0.11042019738809694,0.17441091111411855,1
34,10,250,100,1970,62764,112119,62764,49355,1,0.5597980716916847,0.05979807169168472,0.039598776488743104,0.11042019738809694,1
34,10,250,100,1972,106301,165384,106301,59083,2,0.6427526241958109,0.14275262419581092,0.05979807169168472,0.039598776488743104,1
34,10,250,100,1974,77677,106727,77677,29050,3,0.7278102073514668,0.22781020735146684,0.14275262419581092,0.05979807169168472,1
34,10,250,100,1976,131675,182699,131675,51024,4,0.7207209672740409,0.2207209672740409,0.22781020735146684,0.14275262419581092,1
34,10,250,100,1978,99148,151835,99148,52687,5,0.6529983205453288,0.1529983205453288,0.2207209672740409,0.22781020735146684,1
34,10,250,100,1980,94465,210632,116167,94465,6,0.44848361122716396,-0.05151638877283604,0.1529983205453288,0.2207209672740409,1
34,11,251,100,1948,78162,120908,78162,NA,1,0.6464584642868958,NA,NA,NA,NA
34,11,251,100,1950,57225,88668,57225,31163,2,0.6453850318040331,0.14742951531882154,NA,NA,NA
34,11,251,100,1952,74362,147466,74362,73104,2,0.5042653899882007,0.004265389988200696,0.14742951531882154,NA,1
34,11,251,100,1954,54384,98343,54384,43959,3,0.5530032640859034,0.05300326408590339,0.004265389988200696,0.14742951531882154,1
34,11,251,100,1956,72594,142880,72594,70286,4,0.5080767077267637,0.008076707726763721,0.05300326408590339,0.004265389988200696,1
34,11,251,100,1958,54014,94853,54014,40839,5,0.5694495693336004,0.06944956933360036,0.008076707726763721,0.05300326408590339,1
34,11,251,100,1960,74866,149371,74866,74505,6,0.5012084005596803,0.0012084005596803005,0.06944956933360036,0.008076707726763721,1
