goodroadv,transport,pro3,tapwater,roadv,rm2c7d,rm2c7e,rm2c7g,animal_s,agrvisit,plant_s,agrext,irrigation,rm2c7c,pro5,pro4,rm2c7b,useschool,kgarten,v_prischool,broadcast,post,vpost,rm2c7a,rm2c7f,market,nonfarm,vmarket1,vmarket2,vmarket3,treatment,id_district,lnarea,lnpopden,city,reg8,rnongnghiep,rcongnghiep,rdichvu,year,tinh,post_treat
1,0,0,0,1,0,0,1,1,0.04,0,0,1,0.1534486562013626,0,0,0.006740058306604624,0,1,1,0,1,1,0.025050099939107895,0,0,0,0,0,0,0,215d15,2.110213279724121,4.795539855957031,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,0,0,0,1,0.01579778827726841,0,0,1,0.06,1,0,1,0.005571531131863594,1,1,0.012940330430865288,0,1,1,0,1,1,0.20932069420814514,0.02369668334722519,1,0,0,1,0,0,215d15,2.397895336151123,4.74572229385376,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,0,1,0,1,0,0,0.29158636927604675,1,0.04,0,0,0,0.1349085420370102,0,1,0.02286585420370102,0,1,0,0,1,0,0.21836866438388824,0,0,0,0,0,0,0,215d15,2.0756845474243164,5.274831771850586,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,0,0,0,1,0,0,0,1,0.13,0,0,0,0.019155753776431084,0,0,0.01678740605711937,0,1,0,1,1,0,0.1401553601026535,0,1,1,0,0,0,0,215d17,2.6810214519500732,5.312260627746582,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
0,0,1,0,0,0.0024992190301418304,0,0.18275539577007294,1,0.1,0,0,1,0.030707010999321938,0,1,0.016476932913064957,0,1,1,0,1,0,0.17369571328163147,0,1,0,0,0,0,0,215d17,3.9740583896636963,4.097160339355469,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,1,0,0,1,0,0,0,1,0.15,0,0,1,0.030791789293289185,1,0,0.013196481391787529,0,1,0,0,1,1,0.0894378200173378,0,1,0,1,1,0,0,215d17,2.163322925567627,5.597996234893799,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,1,1,1,1,0,0,0.8594229817390442,1,0.1,0,0,0,0.00813609454780817,0,1,0.022189348936080933,0,1,0,0,1,0,0.1767955869436264,0.0012277470668777823,0,1,0,0,0,0,215d17,2.1327452659606934,5.262976169586182,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,1,0,0,1,0.05865790694952011,0.05865790694952011,0.9385265111923218,1,0.06,0,0,1,0.06673001497983932,0,0,0,0,1,1,0,1,1,0.30502110719680786,0.00797747541218996,0,1,0,0,0,0,215d17,2.676215410232544,4.988131046295166,0,2,0.41832494735717773,1.7160365581512451,0.7051255106925964,2008,215,0
1,1,0,0,1,0,0,0,0,0.25,0,0,0,0.031712472438812256,0,0,0.005098868161439896,0,1,1,1,1,1,0.11542192101478577,0,1,1,0,0,0,0,217d1,1.7735955715179443,5.8578362464904785,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0.012075134553015232,0.01654740609228611,0,1,0.04,1,0,1,0.10494860261678696,0,1,0.006215634755790234,0,1,0,1,1,0,0.01520572416484356,0.0013416815781965852,0,0,0,0,0,0,217d1,1.9018089771270752,5.810635089874268,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0.00424628471955657,0.00424628471955657,0,1,0.07,1,0,1,0.00196878076530993,0,1,0.013781465590000153,0,0,0,1,1,0,0.36518046259880066,0.08704882860183716,0,0,1,0,0,0,217d3,1.8405497074127197,5.700603008270264,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,1,0,1,0.006704980973154306,0,0,1,0.03,1,0,1,0.019570406526327133,1,0,0.01193317398428917,0,1,1,1,1,0,0.22030651569366455,0,1,1,0,0,0,0,217d5,2.4655539989471436,4.485260963439941,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0,0,1,0.08,0,0,1,0.0419580414891243,0,1,0.005034964997321367,0,0,0,1,1,0,0.05542590469121933,0,1,0,1,1,0,0,217d5,2.5392370223999023,4.907348155975342,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,1,0,1,0,0,0,1,0.03,1,0,1,0.15850931406021118,1,0,0.014161490835249424,0,1,0,1,1,0,0.15167364478111267,0,0,1,0,0,0,0,217d5,2.468099594116211,4.39465856552124,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,1,0,1,0,0,0.04258675128221512,1,0.01,1,0,1,0.03497790917754173,0,1,0.023932253941893578,0,0,0,1,1,0,0.37223973870277405,0,0,1,0,0,0,0,217d5,1.6030173301696777,4.849031448364258,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.0830564796924591,0,0,1,0,1,0,0,0.1703612506389618,0,0,0.010673235170543194,0,0,0,1,1,0,0.33887043595314026,0,0,1,0,0,0,0,217d7,1.7833912372589111,4.616866111755371,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.03692043572664261,0,0,0.0057240985333919525,0,1,1,1,1,1,0.18936170637607574,0,0,1,0,0,0,0,217d7,2.507157325744629,4.3387227058410645,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.12019230425357819,0,0,1,0,1,0,1,0.005564830265939236,1,0,0.0019476906163617969,0,0,0,1,1,0,0.3461538553237915,0.0012019231216982007,0,1,0,0,0,0,217d7,1.9473377466201782,4.77649450302124,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.01855670101940632,0,0,1,0.02,1,0,1,0.005379142705351114,0,0,0.002082248916849494,0,1,1,1,1,0,0.21993127465248108,0,0,1,0,0,0,0,217d7,2.728506326675415,4.55425500869751,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0,0,0,1,0.15,1,0,1,5.610098014585674e-4,0,0,0.10098176449537277,0,0,0,1,1,0,0.025996534153819084,0,1,1,0,0,0,0,217d9,1.291983723640442,6.164470672607422,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
0,1,0,0,0,0.05215124040842056,0,0,1,0.04,1,0,1,0.12031249701976776,0,0,0.0059027778916060925,0,1,0,1,1,0,0.03846153989434242,0,0,0,0,0,0,0,217d9,2.7120423316955566,4.623591899871826,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,0,0,1,0,0,0.3012048304080963,1,0.02,1,0,1,0.1984626203775406,0,1,0.029350105673074722,0,1,0,1,1,0,0.0861445814371109,0.01807228848338127,1,0,0,1,0,0,217d9,2.5336968898773193,4.880876064300537,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.020387358963489532,0,0.172273188829422,1,0.04,1,0,1,0.09782348573207855,0,0,0.02320019155740738,0,1,0,1,1,0,0.040774717926979065,0.0020387358963489532,1,0,0,0,0,0,217d9,2.054123640060425,4.83444881439209,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.08179808408021927,0,0.20191599428653717,1,0.04,1,0,0,0.18848738074302673,1,0,0.03413837030529976,1,1,0,1,1,1,0,0,1,1,1,0,0,0,217d9,1.9878743886947632,5.225157260894775,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,1,0,1,0,0,1,1,0.03,1,0,1,0,1,1,0.002322340849786997,0,1,0,1,1,0,0.6829727292060852,0,0,0,0,0,0,0,217d11,1.7474591732025146,5.221391201019287,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0.0017152659129351377,0.08919382840394974,1,0.04,0,0,1,0.0018719580257311463,0,0,0.009734181687235832,0,1,0,0,1,1,0.09005145728588104,0,1,1,1,1,0,0,217d11,1.8389610052108765,5.2223734855651855,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.01826483942568302,0.006849315017461777,0.13584475219249725,1,0.12,1,0,1,0.00657894741743803,1,0,0.0048627001233398914,0,1,1,0,1,1,0.2545662224292755,0.0011415524641051888,1,1,1,1,0,0,217d11,2.220289945602417,4.5550761222839355,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0,0,1,0.04,1,0,0,0.002137582516297698,0,0,0.006801398936659098,0,0,1,1,1,1,0.09696969389915466,0,1,1,0,0,0,0,217d12,4.1303229331970215,3.0550642013549805,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.004035874269902706,0,0,1,0.01,1,0,1,0.02736750617623329,1,1,0.005647263024002314,0,1,0,1,1,1,0.2147982120513916,0,1,1,0,0,0,0,217d12,2.0281481742858887,5.6816086769104,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.008357915095984936,0,0,1,0.02,1,0,1,0,0,1,0.007772596087306738,0,1,1,1,1,0,0.019665682688355446,0,1,0,0,0,0,0,217d12,1.888129711151123,5.729629993438721,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,1,1,0.01241534948348999,0,0.10045146942138672,1,0.01,1,0,1,0.08187564462423325,0,0,0.01102454774081707,0,1,0,1,1,0,0,0,1,0,1,1,0,0,217d12,2.3570733070373535,5.122790813446045,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0,0,0.6418073177337646,1,0.02,1,0,1,0,0,1,0.0021941144950687885,0,1,0,1,1,0,0.17746324837207794,0,1,1,0,0,0,0,217d12,1.6486586332321167,5.867230415344238,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.020797226577997208,0,0,1,0.02,1,0,0,0.0058687906712293625,0,1,0.05386711284518242,0,1,0,1,0,0,0.3838821351528168,0,1,1,0,0,0,0,217d13,1.8389610052108765,5.212028503417969,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.021488871425390244,0,1,1,0.01,0,0,1,0.035604748874902725,1,1,0.03453793749213219,0,1,1,1,1,0,0.18112048506736755,0.0015349193708971143,1,1,0,0,0,0,217d13,2.6397714614868164,4.532653331756592,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0,0,0,1,0.01,0,0,1,0.005048804916441441,0,0,0.025244025513529778,0,0,0,1,1,0,0.04136253148317337,0,0,0,0,0,0,0,217d13,1.5769147872924805,5.134825706481934,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.14397649466991425,0,0.08129285275936127,1,0.01,0,0,1,0.12336448580026627,0,1,0.013551401905715466,0,0,0,1,1,0,0.31733593344688416,0,0,1,0,1,0,0,217d13,1.1724821329116821,5.75605583190918,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.1630837619304657,0.045218680053949356,0,1,0.23,1,0,1,0.07483784854412079,0,1,0.004157658200711012,0,0,0,1,1,0,0.007412898354232311,0.018532246351242065,1,1,0,0,0,0,217d15,3.4213268756866455,3.785792112350464,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.235029935836792,0.037425149232149124,0.9543412923812866,1,0.04,1,0,1,0.08369963616132736,0,0,0.17399267852306366,0,1,1,0,1,1,0.30988022685050964,0.0037425148766487837,0,0,0,0,0,0,217d15,3.3509562015533447,3.8464791774749756,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0.010112359188497066,0.4606741666793823,0,1,0.04,1,0,1,0.12884937226772308,0,0,0.07537688314914703,1,0,0,0,1,1,0.11235955357551575,0,1,0,0,1,0,0,217d15,3.2850379943847656,4.199330806732178,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,0,1,0,0,0.03694581240415573,1,0.04,1,0,1,0,0,0,0.012797542847692966,0,1,1,1,1,0,0.012315270490944386,0,1,0,0,0,1,0,217d17,1.5518087148666382,5.14769172668457,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.053503185510635376,0,0,1,0.04,1,0,1,0,0,0,0.018104666844010353,0,1,1,1,1,1,0.1808917224407196,0,0,0,0,0,0,0,217d17,2.646174907684326,4.0195088386535645,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0,1,1,0.04,1,0,1,0,1,1,0.007720020599663258,0,1,1,1,1,1,0.027426160871982574,0,1,0,0,1,0,0,217d17,1.3344746828079224,4.826732635498047,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,1,0,1,0.034602075815200806,0,1,1,0.08,1,0,1,0,1,1,0.01292323600500822,0,0,1,1,1,1,0.043829295784235,0,1,0,0,0,0,0,217d17,1.376244068145752,5.388794898986816,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0,0.5559502840042114,1,0.01,1,0,1,0,0,1,5.685048527084291e-4,0,1,1,1,1,0,0.26465365290641785,0,1,1,0,1,0,0,217d18,1.6154199838638306,5.411006927490234,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.007518797181546688,0,0,1,0.05,1,0,1,0.009374363347887993,1,1,0.035459548234939575,0,1,0,1,1,0,0,0,1,1,0,0,0,0,217d18,1.8809906244277954,5.206583023071289,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,1,0,1,0.28374892473220825,0,0,1,0.03,0,0,1,0.25095057487487793,0,1,0.07984790951013565,0,0,1,1,1,0,0,0,0,0,0,0,0,0,217d19,3.2306859493255615,3.8280723094940186,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,0,0,0,1,0.6595492362976074,0,0,1,0.17,1,0,1,0.032369330525398254,0,0,0.08861766755580902,0,1,1,1,1,1,0.6595492362976074,0,1,0,0,1,0,0,217d19,3.452207326889038,3.284759759902954,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
0,0,1,0,1,0,0,0,1,0.17,1,0,1,0.4443739950656891,0,0,0.09001585096120834,0,0,0,1,1,0,0.46720001101493835,0,1,0,0,0,0,0,217d19,3.5986812114715576,2.8390705585479736,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.14429791271686554,0,0,0,0.12,0,0,1,0.1700669378042221,0,0,0.08479438722133636,0,0,1,1,1,1,0.09309542179107666,0,1,1,0,1,0,0,217d20,4.354398250579834,2.8072235584259033,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0.18694362044334412,0,0,0,0.15,0,0,1,0.5899621248245239,0,1,0.09564393758773804,0,0,1,0,1,1,0.2611275911331177,0.0014836795162409544,1,1,0,1,0,0,217d20,2.993830442428589,3.519399642944336,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,1,0,1,0,0,0.5484825968742371,1,0.1,1,0,0,0.371747225522995,0,0,0.11506461352109909,1,1,1,0,1,0,0.2590673565864563,0,1,1,0,1,0,0,217d20,2.9311938285827637,4.277406692504883,0,2,0.26127859950065613,1.776818037033081,0.6400262713432312,2008,217,0
1,1,0,1,1,0.007556675001978874,0.0839630588889122,0,1,0.12,1,0,1,6.3633470563218e-4,0,0,0.0039240638725459576,0,1,0,1,1,0,0,0.03568429872393608,1,1,0,0,0,0,221d1,1.5390154123306274,6.236680507659912,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.002067539608106017,0,0,1,0.12,0,1,1,0.25393420457839966,0,1,0.045600857585668564,1,1,1,1,1,0,0.22398346662521362,0,1,0,0,0,0,0,221d3,3.399195432662964,3.880812883377075,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0,0,0,0,0.01,0,0,1,7.014262373559177e-4,0,0,0.04559270665049553,0,0,0,1,1,0,0.27053138613700867,0,0,0,0,0,0,0,221d3,7.004881858825684,-0.0627252608537674,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.0030395137146115303,0,0,1,0.1,0,0,1,0.06992532312870026,0,1,0.031398504972457886,0,0,0,1,1,0,0.13252279162406921,0,1,0,0,0,0,0,221d3,1.7749524116516113,5.630543231964111,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0,0,0,1,0.18,0,0,1,0.1674746572971344,1,1,0.011605700477957726,0,1,0,1,1,0,0.006274957209825516,0,1,0,0,0,0,0,221d5,6.830009937286377,0.6390739679336548,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0,0,0.1329365074634552,1,0.07,0,0,1,0.09080062061548233,0,0,0.007397685199975967,0,1,0,1,0,0,0.1329365074634552,0,1,1,0,0,0,0,221d5,2.3034846782684326,5.305386066436768,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0.45970696210861206,0,0,1,0.14,0,0,1,0.0019226418808102608,0,0,0.004976249765604734,0,1,0,1,1,0,0.11675824224948883,0,0,1,0,0,0,0,221d5,7.010312080383301,0.6786015033721924,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,0,0,0.13568773865699768,1,0.13,0,0,1,0.13188810646533966,0,0,0.008811188861727715,0,1,0,1,1,0,0.10656753182411194,0,0,1,0,0,0,0,221d5,2.441477060317993,4.944993495941162,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0,0,0.11365287005901337,1,0.28,0,0,1,0.10219632089138031,0,0,0.006544150412082672,0,1,0,1,1,0,0.11365287005901337,0,0,1,0,0,0,0,221d5,2.7271335124969482,5.193675994873047,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,0,0,0.13537469506263733,1,0.12,0,0,1,0.1301797479391098,0,0,0.004730368964374065,0,1,0,1,1,0,0.13537469506263733,0,1,1,0,0,0,0,221d5,1.7538845539093018,5.36978816986084,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,0.014861995354294777,0,0,1,0.12,0,0,1,0.016819072887301445,0,0,0.0045721749775111675,0,1,0,1,1,0,0.047416843473911285,0,0,1,0,0,0,0,221d7,2.2884862422943115,4.96498441696167,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.09556575119495392,0.0764525979757309,0,1,0.12,0,1,1,0.69801265001297,0,1,0,0,1,0,1,1,0,0.0527522936463356,0,1,0,0,0,0,0,221d7,4.098137378692627,3.0781171321868896,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,4.7846889356151223e-4,0,0,1,0.12,1,0,1,0.12157854437828064,0,0,0.016818732023239136,0,1,1,1,1,0,0.0181818176060915,0,0,0,0,0,0,0,221d7,7.15461540222168,0.49030399322509766,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0.01390498224645853,0,0.15063731372356415,1,0.12,1,0,1,0.16419018805027008,0,0,0.008667657151818275,1,1,1,1,1,0,0.01390498224645853,0,0,1,0,0,0,0,221d7,5.693732261657715,1.7598296403884888,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0.037455830723047256,0,0,1,0.1,0,1,1,0.5729532241821289,0,1,0.02457519993185997,1,1,0,1,1,0,0.24452297389507294,0,1,0,0,0,0,0,221d7,3.7398102283477783,3.5150744915008545,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0,0,0,1,0.24,1,0,0,0.10854289680719376,0,0,0.002958579920232296,0,1,1,1,1,1,0.02295081876218319,8.196721319109201e-4,1,0,0,0,0,0,221d9,1.5892351865768433,5.517370700836182,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0,0,0,1,0.14,1,0,0,0.16206896305084229,0,0,0.05517241358757019,0,1,0,1,1,0,0.09696969389915466,6.06060610152781e-4,1,0,0,0,0,0,221d9,7.141244888305664,0.9604325890541077,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.23389002680778503,0,1,0.022403258830308914,0,1,1,1,1,0,0.04163512587547302,0,1,0,0,0,0,0,221d9,6.777646541595459,1.1016448736190796,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0,0.002426448278129101,0,1,0.12,0,0,1,0.20604875683784485,1,0,0.015226653777062893,0,1,0,1,1,0,0.15316954255104065,0.006369426846504211,1,1,0,0,0,0,221d9,2.2884862422943115,5.812282085418701,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.27218741178512573,0,0,0.03711646422743797,0,1,1,1,1,0,0.032687652856111526,0,1,1,0,1,0,0,221d9,2.4159138202667236,5.399293422698975,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
0,1,1,0,0,0.004516711924225092,0,0,1,0.12,1,0,1,0.15902170538902283,0,1,0.021608879789710045,0,1,0,1,1,0,0.21544715762138367,0.009033423848450184,0,0,0,0,0,0,221d9,2.3263015747070312,5.376254558563232,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.004636785015463829,0,0,1,0.08,0,0,0,0.17269206047058105,0,1,0.09199483692646027,0,0,1,1,1,0,0.3863987624645233,0,0,0,0,0,0,0,221d9,1.3350011110305786,5.137345314025879,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,0.01303781010210514,0.024445893242955208,0,1,0.1,1,0,1,0.08552069216966629,0,1,0.039471086114645004,0,1,0,1,1,1,0.04986962303519249,0,1,1,1,1,1,0,221d9,2.810004949569702,5.218776226043701,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.014473089016973972,0,0,1,0,1,0,1,0.047220561653375626,0,0,0.002749551786109805,0,1,0,1,1,0,0.04839439317584038,0.0054274084977805614,0,0,0,0,0,0,221d11,2.4283363819122314,5.272863864898682,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
0,0,0,0,1,0.064453125,0,0,1,0.08,1,0,1,0.059092938899993896,0,0,0.012622877955436707,0,1,1,1,1,0,0.017578125,0.0078125,1,0,0,0,0,0,221d11,2.080690860748291,5.543928146362305,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0.011162790469825268,0,0,1,0.06,1,0,0,0.09308338910341263,0,0,0.008015514351427555,0,1,1,1,1,1,0.1027906984090805,0,0,0,0,0,0,0,221d11,2.399711847305298,5.2735114097595215,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.009684210643172264,0.0147368423640728,0,1,0.04,1,0,1,0.2545925974845886,0,0,0.03403933346271515,0,0,0,1,1,1,0.17178946733474731,0.005052631720900536,0,0,0,0,0,0,221d11,5.0998663902282715,2.672886371612549,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0.0024734982289373875,0,0,1,0.03,1,0,1,0.1127060055732727,0,0,0.010809852741658688,0,1,0,1,1,0,0.029328621923923492,0.004240282811224461,0,1,0,0,0,0,221d11,2.649714708328247,5.2983174324035645,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0.006824385840445757,0,0,1,0.05,1,1,1,0.10709303617477417,0,0,0.005901920609176159,1,1,0,1,1,0,0.009099180810153484,0,1,0,0,0,0,0,221d11,2.3513753414154053,5.34392786026001,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,0.02292769029736519,0,0,1,0.06,1,0,1,0.2358887940645218,1,0,0.029486099258065224,1,1,1,1,1,0,0.05149911716580391,0,0,0,0,0,0,0,221d11,2.468099594116211,5.4816975593566895,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.029787234961986542,0,0.03191489353775978,1,0.05,1,0,1,0.07777220010757446,0,1,0.08529854565858841,0,1,1,1,1,1,0.023404255509376526,0.010638297535479069,1,1,1,1,1,0,221d13,4.264087200164795,2.5817925930023193,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.06463195383548737,0,0.0807899460196495,1,0.03,1,0,1,0.35083797574043274,0,1,0.1180633157491684,0,1,1,1,1,1,0.01795332133769989,0.10771992802619934,1,0,1,1,1,0,221d13,5.92958927154541,0.3929760754108429,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0.004620462190359831,0,0,1,0.1,0,0,1,0.37543562054634094,0,0,0.02679470367729664,0,1,1,0,1,0,0.0066006602719426155,0,1,0,0,0,0,0,221d15,3.158701181411743,4.857616901397705,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,0,0,1,0.025813113898038864,0,0,1,0.12,0,0,0,0.23901712894439697,0,0,0.05237031355500221,1,1,0,1,1,0,0.16520392894744873,0,1,1,0,0,0,0,221d15,3.332204580307007,4.236690998077393,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,1,0,1,0.01081530749797821,0,0,1,0.1,0,0,0,0.286190390586853,1,0,0.06207040324807167,1,1,1,0,1,0,0.0836106464266777,0,0,0,0,0,0,0,221d15,5.081404209136963,2.7034850120544434,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0.006762849632650614,0,0,1,0.16,0,0,0,0.43548884987831116,1,1,0.02858024090528488,0,0,1,1,1,0,0.22768259048461914,0,0,0,0,0,0,0,221d15,2.9359822273254395,4.768378734588623,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0.012437811121344566,0.009328357875347137,0,1,0.15,0,0,1,0.20286813378334045,0,1,0.04337180778384209,0,1,0,1,1,0,0.20211443305015564,0,1,0,0,0,0,0,221d15,4.025351524353027,4.050541877746582,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,0,1,0,1,0.01225490216165781,0,0,1,0.07,0,0,1,0.22086358070373535,0,0,0.04700038209557533,0,0,0,1,1,0,0.19199346005916595,0.005310457665473223,1,0,0,0,0,0,221d15,3.269948959350586,4.533077716827393,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
1,1,0,0,1,0.011838989332318306,0,0,1,0.18,0,0,1,0.39443090558052063,0,0,0.023251453414559364,0,1,0,1,1,0,0.20836621522903442,0,0,0,0,0,0,0,221d15,2.77944016456604,5.058114051818848,0,2,0.3580363988876343,-0.8200830221176147,0.37526798248291016,2008,221,0
